episode_id,trial_index,seed,role_permutation,hidden_state_controlled_injection,gt_local_a,gt_local_b,gt_local_c,adaptive_selected_subset,adaptive_selected_k,adaptive_status,adaptive_degradation_mode,adaptive_execution_calls,adaptive_exploration_calls,adaptive_total_calls,adaptive_success,fixed_subset,fixed_calls,fixed_success,oracle_feasible
v4conf-094,18,2000094,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,0,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-094,19,2000094,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,0,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-094,20,2000094,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-094,21,2000094,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,0,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,0,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-095,1,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-095,2,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-095,3,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,4,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,1,1,local-c,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,5,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,6,2000095,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,7,2000095,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-095,8,2000095,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,9,2000095,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,10,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,11,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,12,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,13,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,14,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,15,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-095,16,2000095,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,17,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,18,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,19,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,20,2000095,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-095,21,2000095,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-096,0,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-096,1,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-096,2,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-096,3,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-096,4,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-096,5,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-096,6,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a,1,SELECTED,,1,0,1,0,local-b|local-c,2,0,0
v4conf-096,7,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,1,local-a|local-b,2,SELECTED,,2,3,5,0,local-b|local-c,2,1,1
v4conf-096,8,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-c,2,SELECTED,,2,0,2,0,local-b|local-c,2,0,0
v4conf-096,9,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,SELECTED,,3,0,3,0,local-b|local-c,2,0,0
v4conf-096,10,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-096,11,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-096,12,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-096,13,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-096,14,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-096,15,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-b|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,3,5,1,local-b|local-c,2,1,1
v4conf-096,16,2000096,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-b|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,1,local-b|local-c,2,1,1
v4conf-096,17,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-b|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,0,local-b|local-c,2,0,0
v4conf-096,18,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,0,local-b|local-c,2,0,0
v4conf-096,19,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,0,local-b|local-c,2,0,0
v4conf-096,20,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-c,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,0,local-b|local-c,2,0,0
v4conf-096,21,2000096,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,0,local-b|local-c,2,0,0
v4conf-097,0,2000097,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-097,1,2000097,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-097,2,2000097,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-097,3,2000097,role_0=local-b;role_1=local-a;role_2=local-c,NORMAL,1,1,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,4,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,5,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,6,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,7,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-097,8,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,9,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,10,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,11,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,12,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,13,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,14,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,15,2000097,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-097,16,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a,1,SELECTED,,1,0,1,0,local-b|local-c,2,1,1
v4conf-097,17,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,18,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,19,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,20,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-097,21,2000097,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,0,2000098,role_0=local-a;role_1=local-b;role_2=local-c,SHARED_DEGRADATION,1,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,0,1
v4conf-098,1,2000098,role_0=local-a;role_1=local-b;role_2=local-c,SHARED_DEGRADATION,0,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-098,2,2000098,role_0=local-a;role_1=local-b;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,0,local-b|local-c,2,0,0
v4conf-098,3,2000098,role_0=local-a;role_1=local-b;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,0,local-b|local-c,2,0,0
v4conf-098,4,2000098,role_0=local-a;role_1=local-b;role_2=local-c,SHARED_DEGRADATION,1,0,0,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,0,1
v4conf-098,5,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,6,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,7,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,3,6,1,local-b|local-c,2,1,1
v4conf-098,8,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,9,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,10,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,11,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,12,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-098,13,2000098,role_0=local-a;role_1=local-b;role_2=local-c,NORMAL,1,1,1,local-a|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,1,local-b|local-c,2,1,1
v4conf-098,14,2000098,role_0=local-a;role_1=local-b;role_2=local-c,NORMAL,1,1,1,local-a|local-c,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-098,15,2000098,role_0=local-a;role_1=local-b;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-098,16,2000098,role_0=local-a;role_1=local-b;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,17,2000098,role_0=local-a;role_1=local-b;role_2=local-c,NORMAL,1,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,18,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,19,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,20,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-098,21,2000098,role_0=local-a;role_1=local-b;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,0,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-099,1,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-099,2,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-099,3,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,4,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,5,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,6,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,7,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-099,8,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,9,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,10,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,11,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,12,2000099,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,13,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,14,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,15,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-099,16,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,17,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,18,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,19,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,20,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-099,21,2000099,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,0,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-100,1,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-100,2,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-100,3,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,4,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,5,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,6,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,7,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-100,8,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,9,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,10,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,11,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,12,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,13,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,14,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,15,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-100,16,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,17,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,18,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-100,19,2000100,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
